Experiment,Trustworthiness,Continuity,Shephard Diagram Correlation,Normalized Stress,7-Neighborhood Hit,Calinski-Harabasz-Index,Silhouette coefficient,Davies-Bouldin-Index,SDBW validity index,Distance consistency,Complete List of Hyperparameters,DR,TM
20_newsgroups_bert_n_categories_20_mds,0.5037904700452345,0.5075097160276575,-0.0243788011977976,0.3888111945383801,0.1872016970125507,1.1721360238773413,-0.0658293765181683,163.2583440135633,1.8470432478409184,0.0543574332685168,{'mds': {'max_iter': 800}},mds,bert
20_newsgroups_bert_n_categories_20_mds,0.5037904700452345,0.5075097160276575,-0.0243788011977976,0.3888111945383801,0.1872016970125507,1.1721360238773413,-0.0658293765181683,163.2583440135633,1.8470432478409184,0.0543574332685168,{'mds': {'max_iter': 340}},mds,bert
20_newsgroups_bert_n_categories_20_mds,0.5319826371289366,0.4720363167338429,-0.3044421561785169,1.0978678291560784,0.1872016970125507,1.1721360238773413,-0.0658293765181683,163.2583440135633,1.8470432478409184,0.0543574332685168,{'mds': {'max_iter': 680}},mds,bert
20_newsgroups_bert_n_categories_20_mds,0.5319826371289366,0.4720363167338429,-0.3044421561785193,1.0978678291560784,0.1872016970125507,1.1721360238773413,-0.0658293765181683,163.2583440135633,1.8470432478409184,0.0543574332685168,{'mds': {'max_iter': 320}},mds,bert
20_newsgroups_bert_n_categories_20_mds,0.5037904700452345,0.5075097160276575,-0.0243788011977976,0.3888111945383801,0.1872016970125507,1.1721360238773413,-0.0658293765181683,163.2583440135633,1.8470432478409184,0.0543574332685168,{'mds': {'max_iter': 500}},mds,bert
20_newsgroups_bert_n_categories_20_mds,0.5037904700452345,0.5075097160276575,-0.0243788011977976,0.3888111945383801,0.1872016970125507,1.1721360238773413,-0.0658293765181683,163.2583440135633,1.8470432478409184,0.0543574332685168,{'mds': {'max_iter': 740}},mds,bert
20_newsgroups_bert_n_categories_20_mds,0.5037904700452345,0.5075097160276575,-0.0243788011977976,0.3888111945383801,0.1872016970125507,1.1721360238773413,-0.0658293765181683,163.2583440135633,1.8470432478409184,0.0543574332685168,{'mds': {'max_iter': 580}},mds,bert
20_newsgroups_bert_n_categories_20_mds,0.5319826371289366,0.4720363167338429,-0.3044421561785169,1.0978678291560784,0.1872016970125507,1.1721360238773413,-0.0658293765181683,163.2583440135633,1.8470432478409184,0.0543574332685168,{'mds': {'max_iter': 440}},mds,bert
20_newsgroups_bert_n_categories_20_mds,0.512017661431682,0.5081787025431588,0.0016719299959119,7.182809550711858,0.1872016970125507,1.1721360238773413,-0.0658293765181683,163.2583440135633,1.8470432478409184,0.0543574332685168,{'mds': {'max_iter': 760}},mds,bert
20_newsgroups_bert_n_categories_20_mds,0.5063640014948854,0.4998943625540997,-0.0612129444872555,0.2935608255366757,0.1872016970125507,1.1721360238773413,-0.0658293765181683,163.2583440135633,1.8470432478409184,0.0543574332685168,{'mds': {'max_iter': 540}},mds,bert
20_newsgroups_bert_n_categories_20_mds,0.5319826371289366,0.4720363167338429,-0.3044421561785169,1.0978678291560784,0.1872016970125507,1.1721360238773413,-0.0658293765181683,163.2583440135633,1.8470432478409184,0.0543574332685168,{'mds': {'max_iter': 860}},mds,bert
20_newsgroups_bert_n_categories_20_mds,0.5319826371289366,0.4720363167338429,-0.3044421561785169,1.0978678291560784,0.1872016970125507,1.1721360238773413,-0.0658293765181683,163.2583440135633,1.8470432478409184,0.0543574332685168,{'mds': {'max_iter': 780}},mds,bert
20_newsgroups_bert_n_categories_20_mds,0.5319826371289366,0.4720363167338429,-0.3044421561785169,1.0978678291560784,0.1872016970125507,1.1721360238773413,-0.0658293765181683,163.2583440135633,1.8470432478409184,0.0543574332685168,{'mds': {'max_iter': 380}},mds,bert
20_newsgroups_bert_n_categories_20_mds,0.512017661431682,0.5081787025431588,0.0016719299959119,7.182809550711858,0.1872016970125507,1.1721360238773413,-0.0658293765181683,163.2583440135633,1.8470432478409184,0.0543574332685168,{'mds': {'max_iter': 460}},mds,bert
20_newsgroups_bert_n_categories_20_mds,0.5319826371289366,0.4720363167338429,-0.3044421561785193,1.0978678291560784,0.1872016970125507,1.1721360238773413,-0.0658293765181683,163.2583440135633,1.8470432478409184,0.0543574332685168,{'mds': {'max_iter': 600}},mds,bert
20_newsgroups_bert_n_categories_20_mds,0.5037904700452345,0.5075097160276575,-0.0243788011977976,0.3888111945383801,0.1872016970125507,1.1721360238773413,-0.0658293765181683,163.2583440135633,1.8470432478409184,0.0543574332685168,{'mds': {'max_iter': 820}},mds,bert
20_newsgroups_bert_n_categories_20_mds,0.5037904700452345,0.5075097160276575,-0.0243788011977976,0.3888111945383801,0.1872016970125507,1.1721360238773413,-0.0658293765181683,163.2583440135633,1.8470432478409184,0.0543574332685168,{'mds': {'max_iter': 640}},mds,bert
20_newsgroups_bert_n_categories_20_mds,0.5319826371289366,0.4720363167338429,-0.3044421561785169,1.0978678291560784,0.1872016970125507,1.1721360238773413,-0.0658293765181683,163.2583440135633,1.8470432478409184,0.0543574332685168,{'mds': {'max_iter': 360}},mds,bert
20_newsgroups_bert_n_categories_20_mds,0.5037904700452345,0.5075097160276575,-0.0243788011977976,0.3888111945383801,0.1872016970125507,1.1721360238773413,-0.0658293765181683,163.2583440135633,1.8470432478409184,0.0543574332685168,{'mds': {'max_iter': 480}},mds,bert
20_newsgroups_bert_n_categories_20_mds,0.5319826371289366,0.4720363167338429,-0.3044421561785193,1.0978678291560784,0.1872016970125507,1.1721360238773413,-0.0658293765181683,163.2583440135633,1.8470432478409184,0.0543574332685168,{'mds': {'max_iter': 420}},mds,bert
